timestamp,resolver,total,success_rate,error_rate,timeout_rate,servfail_rate
2025-03-06T23:42:06.885522,dns.pumplex.com,5,0.0,1.0,0.0,0.0
2025-03-06T23:42:06.885522,doh.qis.io,1,0.0,0.0,0.0,0.0
2025-03-06T23:57:08.578664,vpsat.schmaller.de,9,0.0,1.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.dns.sb,180,0.8277777777777777,0.0,0.0,0.0
2025-03-06T23:57:08.578664,opennic2.eth-services.de,153,0.0,0.0,0.0,0.0
2025-03-06T23:57:08.578664,ns1.opennameserver.org,176,0.8181818181818182,0.0,0.0,0.0
2025-03-06T23:57:08.578664,anycast.uncensoreddns.org,169,0.8284023668639053,0.0,0.0,0.0
2025-03-06T23:57:08.578664,ns3.opennameserver.org,167,0.8682634730538922,0.0,0.005988023952095809,0.0
2025-03-06T23:57:08.578664,renardbleu.dev,165,0.793939393939394,0.0,0.006060606060606061,0.0
2025-03-06T23:57:08.578664,doh.seby.io,189,0.783068783068783,0.06878306878306878,0.0,0.0
2025-03-06T23:57:08.578664,syd02.dnscry.pt,211,0.8151658767772512,0.0,0.004739336492890996,0.0
2025-03-06T23:57:08.578664,syd01.dnscry.pt,167,0.8502994011976048,0.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.opendns.com,12,0.0,1.0,0.0,0.0
2025-03-06T23:57:08.578664,dns.google,167,0.844311377245509,0.0,0.0,0.0
2025-03-06T23:57:08.578664,ns1.fi.dns.opennic.glue,12,0.0,1.0,0.0,0.0
2025-03-06T23:57:08.578664,dns.froth.zone,201,0.7611940298507462,0.0,0.0,0.0
2025-03-06T23:57:08.578664,tlv01.dnscry.pt,162,0.7839506172839507,0.0,0.0,0.0
2025-03-06T23:57:08.578664,dnspub.restena.lu,174,0.8333333333333334,0.0,0.0,0.0
2025-03-06T23:57:08.578664,www.morbitzer.de,8,0.0,1.0,0.0,0.0
2025-03-06T23:57:08.578664,dns.bitdefender.net,185,0.8162162162162162,0.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.mullvad.net,191,0.8010471204188482,0.0,0.0,0.0
2025-03-06T23:57:08.578664,ns.opennameserver.org,180,0.6333333333333333,0.0,0.2611111111111111,0.0
2025-03-06T23:57:08.578664,ns4.opennameserver.org,188,0.8031914893617021,0.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.ffmuc.net,157,0.8471337579617835,0.0,0.0,0.0
2025-03-06T23:57:08.578664,dns.quad9.net,165,0.8242424242424242,0.012121212121212121,0.0,0.0
2025-03-06T23:57:08.578664,ns2.opennameserver.org,173,0.838150289017341,0.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.applied-privacy.net,183,0.8306010928961749,0.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.kekew.info,171,0.8245614035087719,0.0,0.017543859649122806,0.0
2025-03-06T23:57:08.578664,doh.libredns.gr,167,0.8562874251497006,0.0,0.005988023952095809,0.0
2025-03-06T23:57:08.578664,unicast.uncensoreddns.org,164,0.7987804878048781,0.0,0.006097560975609756,0.0
2025-03-06T23:57:08.578664,unfiltered.adguard-dns.com,187,0.786096256684492,0.0,0.0,0.0
2025-03-06T23:57:08.578664,uncensored.dns.dnswarden.com,158,0.0,0.0,0.0,0.0
2025-03-06T23:57:08.578664,resolver.dnsprivacy.org.uk,161,0.8012422360248447,0.0,0.0,0.0
2025-03-06T23:57:08.578664,dns.switch.ch,165,0.8545454545454545,0.0,0.0,0.0
2025-03-06T23:57:08.578664,common.dot.dns.yandex.net,158,0.8607594936708861,0.0,0.012658227848101266,0.0
2025-03-06T23:57:08.578664,dns.rabbitdns.org,154,0.0,0.0,1.0,0.0
2025-03-06T23:57:08.578664,dns.pumplex.com,158,0.0,1.0,0.0,0.0
2025-03-06T23:57:08.578664,doh.qis.io,134,0.8582089552238806,0.0,0.0,0.0
2025-03-06T23:58:34.467139,vpsat.schmaller.de,9,0.0,1.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.dns.sb,183,0.8306010928961749,0.0,0.0,0.0
2025-03-06T23:58:34.467139,opennic2.eth-services.de,155,0.0,0.0,0.0,0.0
2025-03-06T23:58:34.467139,ns1.opennameserver.org,179,0.8212290502793296,0.0,0.0,0.0
2025-03-06T23:58:34.467139,anycast.uncensoreddns.org,170,0.8294117647058824,0.0,0.0,0.0
2025-03-06T23:58:34.467139,ns3.opennameserver.org,169,0.8698224852071006,0.0,0.005917159763313609,0.0
2025-03-06T23:58:34.467139,renardbleu.dev,168,0.7976190476190477,0.0,0.005952380952380952,0.0
2025-03-06T23:58:34.467139,doh.seby.io,193,0.7875647668393783,0.06735751295336788,0.0,0.0
2025-03-06T23:58:34.467139,syd02.dnscry.pt,217,0.8202764976958525,0.0,0.004608294930875576,0.0
2025-03-06T23:58:34.467139,syd01.dnscry.pt,170,0.8529411764705882,0.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.opendns.com,12,0.0,1.0,0.0,0.0
2025-03-06T23:58:34.467139,dns.google,170,0.8470588235294118,0.0,0.0,0.0
2025-03-06T23:58:34.467139,ns1.fi.dns.opennic.glue,12,0.0,1.0,0.0,0.0
2025-03-06T23:58:34.467139,dns.froth.zone,202,0.7623762376237624,0.0,0.0,0.0
2025-03-06T23:58:34.467139,tlv01.dnscry.pt,165,0.7878787878787878,0.0,0.0,0.0
2025-03-06T23:58:34.467139,dnspub.restena.lu,174,0.8333333333333334,0.0,0.0,0.0
2025-03-06T23:58:34.467139,www.morbitzer.de,8,0.0,1.0,0.0,0.0
2025-03-06T23:58:34.467139,dns.bitdefender.net,186,0.8172043010752689,0.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.mullvad.net,194,0.8041237113402062,0.0,0.0,0.0
2025-03-06T23:58:34.467139,ns.opennameserver.org,183,0.6338797814207651,0.0,0.2568306010928962,0.0
2025-03-06T23:58:34.467139,ns4.opennameserver.org,189,0.8042328042328042,0.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.ffmuc.net,159,0.8427672955974843,0.0,0.0,0.0
2025-03-06T23:58:34.467139,dns.quad9.net,171,0.8304093567251462,0.011695906432748537,0.0,0.0
2025-03-06T23:58:34.467139,ns2.opennameserver.org,176,0.8409090909090909,0.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.applied-privacy.net,185,0.8324324324324325,0.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.kekew.info,173,0.8265895953757225,0.0,0.017341040462427744,0.0
2025-03-06T23:58:34.467139,doh.libredns.gr,169,0.8579881656804734,0.0,0.005917159763313609,0.0
2025-03-06T23:58:34.467139,unicast.uncensoreddns.org,167,0.8023952095808383,0.0,0.005988023952095809,0.0
2025-03-06T23:58:34.467139,unfiltered.adguard-dns.com,191,0.7905759162303665,0.0,0.0,0.0
2025-03-06T23:58:34.467139,uncensored.dns.dnswarden.com,162,0.0,0.0,0.0,0.0
2025-03-06T23:58:34.467139,resolver.dnsprivacy.org.uk,164,0.8048780487804879,0.0,0.0,0.0
2025-03-06T23:58:34.467139,dns.switch.ch,170,0.8588235294117647,0.0,0.0,0.0
2025-03-06T23:58:34.467139,common.dot.dns.yandex.net,166,0.8674698795180723,0.0,0.012048192771084338,0.0
2025-03-06T23:58:34.467139,dns.rabbitdns.org,154,0.0,0.0,1.0,0.0
2025-03-06T23:58:34.467139,dns.pumplex.com,160,0.0,1.0,0.0,0.0
2025-03-06T23:58:34.467139,doh.qis.io,141,0.8652482269503546,0.0,0.0,0.0
2025-03-07T00:01:13.435598,vpsat.schmaller.de,9,0.0,1.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.dns.sb,184,0.8260869565217391,0.0,0.0,0.0
2025-03-07T00:01:13.435598,opennic2.eth-services.de,158,0.0,0.0,0.0,0.0
2025-03-07T00:01:13.435598,ns1.opennameserver.org,185,0.7945945945945946,0.0,0.0,0.0
2025-03-07T00:01:13.435598,anycast.uncensoreddns.org,174,0.8160919540229885,0.0,0.0,0.0
2025-03-07T00:01:13.435598,ns3.opennameserver.org,169,0.8698224852071006,0.0,0.005917159763313609,0.0
2025-03-07T00:01:13.435598,renardbleu.dev,172,0.7790697674418605,0.0,0.005813953488372093,0.0
2025-03-07T00:01:13.435598,doh.seby.io,196,0.7755102040816326,0.0663265306122449,0.0,0.0
2025-03-07T00:01:13.435598,syd02.dnscry.pt,222,0.8018018018018018,0.0,0.0045045045045045045,0.0
2025-03-07T00:01:13.435598,syd01.dnscry.pt,176,0.8238636363636364,0.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.opendns.com,12,0.0,1.0,0.0,0.0
2025-03-07T00:01:13.435598,dns.google,172,0.8372093023255814,0.0,0.0,0.0
2025-03-07T00:01:13.435598,ns1.fi.dns.opennic.glue,12,0.0,1.0,0.0,0.0
2025-03-07T00:01:13.435598,dns.froth.zone,203,0.7586206896551724,0.0,0.0,0.0
2025-03-07T00:01:13.435598,tlv01.dnscry.pt,167,0.7844311377245509,0.0,0.0,0.0
2025-03-07T00:01:13.435598,dnspub.restena.lu,180,0.8055555555555556,0.0,0.0,0.0
2025-03-07T00:01:13.435598,www.morbitzer.de,8,0.0,1.0,0.0,0.0
2025-03-07T00:01:13.435598,dns.bitdefender.net,187,0.8128342245989305,0.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.mullvad.net,199,0.7889447236180904,0.0,0.0,0.0
2025-03-07T00:01:13.435598,ns.opennameserver.org,189,0.6137566137566137,0.0,0.25925925925925924,0.0
2025-03-07T00:01:13.435598,ns4.opennameserver.org,191,0.7958115183246073,0.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.ffmuc.net,162,0.8271604938271605,0.0,0.0,0.0
2025-03-07T00:01:13.435598,dns.quad9.net,173,0.8208092485549133,0.011560693641618497,0.0,0.0
2025-03-07T00:01:13.435598,ns2.opennameserver.org,180,0.8222222222222222,0.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.applied-privacy.net,187,0.8235294117647058,0.0,0.0,0.0
2025-03-07T00:01:13.435598,doh.kekew.info,174,0.8218390804597702,0.0,0.017241379310344827,0.0
2025-03-07T00:01:13.435598,doh.libredns.gr,171,0.847953216374269,0.0,0.005847953216374269,0.0
